time,open,high,low,close,tick_volume,spread,real_volume
2025-03-26 18:50:00,3019.152,3019.29,3018.169,3019.256,505,0,0
2025-03-26 18:55:00,3019.256,3019.256,3018.199,3018.289,392,0,0
2025-03-26 19:00:00,3018.334,3019.089,3017.76,3017.955,461,0,0
2025-03-26 19:05:00,3017.906,3018.058,3017.042,3017.37,372,0,0
2025-03-26 19:10:00,3017.358,3017.448,3015.846,3016.919,457,0,0
2025-03-26 19:15:00,3016.95,3017.293,3016.464,3016.985,426,0,0
2025-03-26 19:20:00,3016.985,3018.374,3016.951,3017.642,418,0,0
2025-03-26 19:25:00,3017.645,3017.83,3017.063,3017.327,388,0,0
2025-03-26 19:30:00,3017.351,3017.78,3016.499,3017.13,422,0,0
2025-03-26 19:35:00,3017.123,3017.647,3016.094,3016.415,414,0,0
2025-03-26 19:40:00,3016.43,3016.959,3016.024,3016.698,329,0,0
2025-03-26 19:45:00,3016.737,3017.36,3016.727,3017.081,351,0,0
2025-03-26 19:50:00,3017.095,3017.825,3016.409,3017.789,441,0,0
2025-03-26 19:55:00,3017.741,3018.219,3017.094,3017.422,457,0,0
2025-03-26 20:00:00,3017.447,3018.75,3017.242,3018.457,293,0,0
2025-03-26 20:05:00,3018.478,3018.874,3018.478,3018.654,222,0,0
2025-03-26 20:10:00,3018.651,3020.312,3018.438,3019.879,252,0,0
2025-03-26 20:15:00,3019.917,3020.533,3019.563,3019.703,287,0,0
2025-03-26 20:20:00,3019.725,3020.523,3019.39,3019.511,315,0,0
2025-03-26 20:25:00,3019.509,3020.077,3019.474,3019.712,177,0,0
2025-03-26 20:30:00,3019.705,3020.037,3019.569,3019.867,202,0,0
2025-03-26 20:35:00,3019.869,3021.836,3019.136,3021.247,473,0,0
2025-03-26 20:40:00,3021.223,3021.928,3020.234,3020.403,526,0,0
2025-03-26 20:45:00,3020.405,3021.158,3020.176,3020.241,319,0,0
2025-03-26 20:50:00,3020.236,3020.492,3019.322,3019.546,314,0,0
2025-03-26 20:55:00,3019.539,3019.806,3018.895,3019.046,245,0,0
2025-03-26 22:00:00,3020.573,3021.126,3020.092,3020.621,404,0,0
2025-03-26 22:05:00,3020.593,3020.593,3019.139,3019.253,655,0,0
2025-03-26 22:10:00,3019.228,3019.904,3018.668,3018.708,426,0,0
2025-03-26 22:15:00,3018.729,3021.131,3018.117,3020.985,530,0,0
2025-03-26 22:20:00,3020.921,3021.258,3020.418,3020.64,294,0,0
2025-03-26 22:25:00,3020.653,3021.126,3020.422,3020.652,262,0,0
2025-03-26 22:30:00,3020.611,3020.615,3019.97,3020.212,382,0,0
2025-03-26 22:35:00,3020.214,3020.517,3019.593,3019.792,344,0,0
2025-03-26 22:40:00,3019.784,3020.747,3018.865,3019.695,363,0,0
2025-03-26 22:45:00,3019.698,3020.274,3019.548,3019.991,224,0,0
2025-03-26 22:50:00,3019.971,3020.181,3019.149,3019.661,186,0,0
2025-03-26 22:55:00,3019.701,3019.792,3018.942,3019.553,188,0,0
2025-03-26 23:00:00,3019.505,3019.658,3018.521,3018.767,239,0,0
2025-03-26 23:05:00,3018.76,3019.772,3017.663,3019.772,401,0,0
2025-03-26 23:10:00,3019.765,3020.684,3019.423,3019.514,337,0,0
2025-03-26 23:15:00,3019.465,3019.594,3018.646,3018.819,256,0,0
2025-03-26 23:20:00,3018.819,3020.034,3018.375,3019.77,394,0,0
2025-03-26 23:25:00,3019.784,3020.796,3019.023,3020.69,410,0,0
2025-03-26 23:30:00,3020.72,3021.218,3020.415,3020.806,266,0,0
2025-03-26 23:35:00,3020.802,3021.333,3019.875,3020.025,379,0,0
2025-03-26 23:40:00,3019.983,3020.603,3019.762,3020.391,212,0,0
2025-03-26 23:45:00,3020.464,3021.723,3020.464,3021.723,315,0,0
2025-03-26 23:50:00,3021.664,3021.834,3021.299,3021.45,275,0,0
2025-03-26 23:55:00,3021.45,3021.78,3021.214,3021.703,243,0,0
2025-03-27 00:00:00,3021.643,3024.072,3021.602,3023.886,527,0,0
2025-03-27 00:05:00,3023.89,3025.178,3022.638,3022.854,682,0,0
2025-03-27 00:10:00,3022.83,3023.605,3022.543,3023.375,493,0,0
2025-03-27 00:15:00,3023.377,3023.377,3022.459,3022.716,257,0,0
2025-03-27 00:20:00,3022.717,3023.771,3022.407,3023.604,303,0,0
2025-03-27 00:25:00,3023.607,3023.812,3022.76,3023.442,370,0,0
2025-03-27 00:30:00,3023.413,3023.882,3022.209,3022.209,318,0,0
2025-03-27 00:35:00,3022.147,3022.419,3021.739,3021.97,332,0,0
2025-03-27 00:40:00,3021.943,3023.383,3021.85,3023.221,316,0,0
2025-03-27 00:45:00,3023.22,3024.087,3023.078,3023.784,310,0,0
2025-03-27 00:50:00,3023.809,3024.996,3023.728,3024.937,330,0,0
2025-03-27 00:55:00,3024.939,3025.832,3024.488,3025.421,444,0,0
2025-03-27 01:00:00,3025.432,3027.251,3025.278,3026.551,847,0,0
2025-03-27 01:05:00,3026.544,3027.255,3025.781,3025.876,616,0,0
2025-03-27 01:10:00,3025.908,3026.586,3025.096,3025.588,673,0,0
2025-03-27 01:15:00,3025.582,3026.663,3025.013,3026.498,654,0,0
2025-03-27 01:20:00,3026.427,3027.904,3026.203,3027.389,648,0,0
2025-03-27 01:25:00,3027.433,3028.472,3026.758,3027.023,644,0,0
2025-03-27 01:30:00,3027.022,3027.537,3025.881,3025.909,492,0,0
2025-03-27 01:35:00,3025.884,3027.522,3025.36,3026.437,618,0,0
2025-03-27 01:40:00,3026.41,3027.123,3024.339,3024.726,779,0,0
2025-03-27 01:45:00,3024.662,3025.428,3023.448,3024.083,731,0,0
2025-03-27 01:50:00,3024.13,3024.406,3023.701,3024.108,630,0,0
2025-03-27 01:55:00,3024.139,3024.313,3023.072,3023.644,478,0,0
2025-03-27 02:00:00,3023.663,3024.987,3023.27,3024.91,631,0,0
2025-03-27 02:05:00,3024.926,3026.195,3024.782,3025.983,651,0,0
2025-03-27 02:10:00,3026.077,3026.716,3025.611,3026.18,620,0,0
2025-03-27 02:15:00,3026.192,3027.047,3026.048,3026.781,468,0,0
2025-03-27 02:20:00,3026.822,3027.71,3026.493,3027.305,503,0,0
2025-03-27 02:25:00,3027.366,3027.6,3026.611,3027.327,505,0,0
2025-03-27 02:30:00,3027.345,3028.798,3027.197,3028.704,637,0,0
2025-03-27 02:35:00,3028.689,3030.448,3028.632,3030.173,728,0,0
2025-03-27 02:40:00,3030.2,3032.89,3029.718,3031.452,921,0,0
2025-03-27 02:45:00,3031.428,3031.809,3029.56,3030.737,867,0,0
2025-03-27 02:50:00,3030.75,3031.906,3030.306,3031.746,693,0,0
2025-03-27 02:55:00,3031.741,3032.215,3031.108,3031.731,666,0,0
2025-03-27 03:00:00,3031.735,3032.049,3030.209,3030.33,718,0,0
2025-03-27 03:05:00,3030.288,3031.254,3029.734,3030.38,606,0,0
2025-03-27 03:10:00,3030.344,3031.836,3030.153,3031.408,642,0,0
2025-03-27 03:15:00,3031.403,3032.008,3030.856,3031.003,512,0,0
2025-03-27 03:20:00,3031.077,3032.445,3031.009,3031.458,476,0,0
2025-03-27 03:25:00,3031.421,3032.087,3030.984,3031.985,535,0,0
2025-03-27 03:30:00,3031.981,3032.652,3031.356,3031.413,377,0,0
2025-03-27 03:35:00,3031.462,3032.292,3031.018,3032.292,357,0,0
2025-03-27 03:40:00,3032.339,3033.676,3031.939,3032.592,503,0,0
2025-03-27 03:45:00,3032.625,3033.143,3032.258,3032.494,316,0,0
2025-03-27 03:50:00,3032.478,3033.291,3032.362,3033.15,284,0,0
2025-03-27 03:55:00,3033.147,3034.366,3033.009,3033.648,425,0,0
2025-03-27 04:00:00,3033.69,3033.956,3033.103,3033.912,334,0,0
2025-03-27 04:05:00,3033.983,3036.004,3033.558,3035.102,483,0,0
2025-03-27 04:10:00,3035.14,3035.764,3034.423,3035.133,509,0,0
2025-03-27 04:15:00,3035.102,3035.474,3034.434,3035.299,434,0,0
2025-03-27 04:20:00,3035.274,3035.946,3034.625,3035.938,401,0,0
2025-03-27 04:25:00,3035.944,3037.567,3035.833,3037.258,529,0,0
2025-03-27 04:30:00,3037.231,3037.875,3036.722,3037.342,641,0,0
2025-03-27 04:35:00,3037.349,3038.712,3035.962,3035.962,567,0,0
2025-03-27 04:40:00,3035.936,3036.133,3034.491,3034.689,582,0,0
2025-03-27 04:45:00,3034.639,3034.942,3032.303,3032.544,682,0,0
2025-03-27 04:50:00,3032.539,3033.835,3031.833,3033.607,484,0,0
2025-03-27 04:55:00,3033.544,3034.439,3033.362,3034.144,510,0,0
2025-03-27 05:00:00,3034.18,3034.893,3033.595,3033.595,417,0,0
2025-03-27 05:05:00,3033.588,3034.45,3032.174,3032.587,517,0,0
2025-03-27 05:10:00,3032.546,3033.953,3031.733,3033.953,461,0,0
2025-03-27 05:15:00,3033.908,3035.476,3033.662,3035.377,589,0,0
2025-03-27 05:20:00,3035.404,3035.987,3034.48,3034.48,451,0,0
2025-03-27 05:25:00,3034.493,3034.493,3032.546,3032.546,432,0,0
2025-03-27 05:30:00,3032.574,3033.767,3031.647,3033.544,577,0,0
